,S,K,T,r,sigma,value
259,2.6096810676528857e-110,50.0,0.00033090491831568004,0.9249755271647343,0.9184566045983265,49.98469839430615
260,2.800137646163216e-116,50.0,0.047053099568821824,0.9912259104026783,0.05012684631629545,47.721534544356096
261,2.417879224993323e-33,50.000000036593654,0.08175633596762324,0.9998420185134582,0.27000951103591675,46.07541848380123
262,1.5229222391841772e-204,50.000026376533654,0.829733290792023,0.9723965222379013,0.9350773166795373,22.313542175785233
263,3.8498486398405614e-281,50.0,0.005632442714713698,0.9533115595928144,0.7408708074102673,49.732245855164614
264,1.591535458425182e-45,50.0,0.04255906729641591,0.9807782137869614,0.616456274631284,47.95590771257071
265,2.27277337524777e-119,50.00000009346155,0.018506049428039618,0.975431302673313,0.2893832629469291,49.10552860769657
266,1.912011143895281e-65,50.0,0.0002075778951563012,0.9494552263676848,0.20903269684549985,49.990146675135954
267,2.3350119587317174e-87,50.0,0.7421670668828101,0.999512228484154,0.17134140839784068,23.812673679808192
268,2.0368488791986886e-134,50.00000000000002,0.0006846599130764667,0.9689769554460235,0.934181206815486,49.96684001680448
269,1.7292388387314008e-49,50.0000000153877,0.021538282240273814,0.9275277363176314,1.0137817776651192,49.011043563590185
270,2.469141497478214e-149,50.0,0.014787575508234589,0.9850946389954709,0.05786817271935861,49.27692132058134
271,3.6243866270793574e-125,50.0,1.1892098360577433e-05,0.9925721753820687,0.8534735006444542,49.99940981518623
272,7.696558630439173e-128,50.00101416241305,1.1125384181935968e-05,0.9773619103149448,0.06032968331454809,50.00047047800456
273,3.140695140372827e-160,50.0,0.17363368839308485,0.933838094766637,0.6155473173290068,42.51586297117444
274,3.100391858107031e-52,50.0,0.02848648003021882,0.9505450467080395,0.12232556736466706,48.66428156677045
275,7.112904926147941e-26,50.0,0.20657585788860416,0.99235606314338,0.8722217250712896,40.732495957640566
276,1.7936754655993578e-09,50.0,2.8794609477012425e-06,0.98956465925179,0.16149381131267673,49.99985752776973
277,1.0619701036810584e-88,50.0,0.01896051523332988,0.9183078021652313,0.053541985893925795,49.13695583509236
278,6.659990639495396e-153,50.000000000001066,0.002768347520115985,0.9667074589660275,0.10731884297382543,49.86636977932892
279,4.738875109168097e-45,50.00015241078093,0.07469341788677776,0.9824468858047638,0.1634107173934961,46.46241647085051
280,2.9140799486052095e-11,50.00000000000011,0.8497052269986216,0.9791784695112011,0.8014319209589812,21.758618713186838
281,5.5791191299793744e-15,50.0,0.008992662831575219,0.977077512197255,0.16389266406260916,49.5625980052607
282,3.5011286317131537e-125,50.0,1.4482800305799695e-08,0.9910203067692189,0.6319270680819739,49.99999928236254
283,1.5954049377485083e-214,50.0,0.5242620740266742,0.8636944834383955,0.31048372410064373,31.792192609423026
284,3.514466742928633e-81,50.0,0.231771630608439,0.9640680723760264,0.32300229706861167,39.98799868723739
285,3.46655929581886e-10,50.0,0.00028056001161625154,0.9993382037468843,0.8595852178024348,49.98598324781133
286,6.972260448930332e-36,50.00000000000007,0.0004524118269678581,0.9966624528484831,0.40902221746215145,49.9774599879907
287,2.2287270452417593e-33,50.0,0.3756863232142267,0.9767159358048111,0.6959907865016648,34.64260166515307
288,9.981703183070585e-53,50.1153954090084,0.024994786674488182,0.9844116899411328,0.4876673416655818,48.897344694907176
289,3.474792998622273e-33,50.0,0.0004337574645621417,0.9681312170962718,0.51505789279122,49.97900770089549
290,1.0402662003977342e-185,50.0,9.885171221877368e-07,0.989737727234916,0.8881561514790217,49.99995108138944
291,5.491959539732346e-23,50.0,0.03874816576635971,0.9278725443908643,0.28543292735273884,48.23426430829209
292,6.509817891617648e-93,50.0,0.17523274608962403,0.96552375700628,0.05210965303338869,42.21736486406788
293,3.0187607148490482e-09,50.0,0.01358991348874962,0.9942901530804875,0.05433643880246216,49.32892821667253
294,3.546750749113068e-186,50.0,0.1542706911204724,0.9744831173851652,0.13119819813010034,43.021019482157044
295,1.084845e-318,50.0,0.0005732546893068283,0.990875553337847,0.6949987090507443,49.97160686188266
296,6.422810328837123e-149,50.0,6.025094886191736e-13,0.9774750152656744,0.24960372031402267,49.99999999997055
297,1.5004298228246564e-34,50.0,0.8175445848253493,0.9798614930209334,0.5646836060849335,22.442187272254323
298,3.7178136882835235e-17,50.00000024806418,5.032788350886146e-06,0.9895530284056944,1.048564197734829,49.99975123813532
299,9.047785875058053e-45,50.0,0.20060539493095741,0.8733276190399741,0.17328818934511644,41.964699362630476
300,5.348786696585697e-114,50.0,0.0541283557162569,0.9588538304638882,0.8944745874235437,47.471134150158356
301,4.8056381165159077e-42,50.0,0.3414968195632406,0.9752506849883001,0.7386846697900091,35.8368967530949
302,4.272971982125509e-52,50.00000000000423,0.04253481434277486,0.9698824025290534,0.1842284584751001,47.97927935016789
303,3.841770948879839e-48,50.00000000000008,1.1662688443041762e-05,0.8614928715437457,0.8099661794980026,49.99949763637595
304,1.3279431557974375e-135,50.000265611836284,0.6578238409529304,0.9950140674614433,0.19351923542998956,25.98408777440711
305,0.00018564218627242177,50.0,0.2969942923186107,0.9441240601876943,0.06536513823898236,37.77390928543321
306,8.310937009130119e-181,50.0,0.19542736360183746,0.8724039383521504,0.4713488625435434,42.16250857468786
307,1.1223922310729912e-21,50.0,0.00048233621744158425,0.8866905592449603,0.19354925142033597,49.97862042364687
308,1.703860331825241e-168,50.000134295700505,0.3642648872038272,0.9410477173402684,0.5223434578363372,35.48943514813129
309,3.486487385016426e-10,50.0,0.00045435293503207487,0.9662715856332362,0.23359729165491144,49.97805340104461
310,1.2283962016340521e-24,50.0,0.009623220358220153,0.9718495298573685,0.052317910689292875,49.53456373837387
311,5.405368727121811e-200,50.0,0.9648810107747737,0.9165955705063902,0.40818592501764345,20.64797692525236
312,3.2532090945223797e-22,50.0,0.024907347184333677,0.9757676556228032,0.8434915236172837,48.79945875240271
313,6.234908004499958e-81,50.14806438118664,0.0015615189747147167,0.9847300449197885,0.20361390234777943,50.07101222958766
314,2.689086613187966e-121,50.0000000018146,0.003196280049402866,0.9964146292490327,0.4768442085898035,49.84101229979662
315,4.781521414149414e-21,50.0,0.2123146521167792,0.9821778266938591,0.5993026148847553,40.588803870346965
316,7.072660078013e-29,50.53931965061889,0.2789769558733562,0.8891288014232396,0.7111019632161734,39.4370288652961
317,9.10932596186498e-25,50.00023446361961,0.029311137188388556,0.9925258485579065,0.7202564641875483,48.56657967638433
318,2.7965355983064524e-42,50.0,0.00026633045271149617,0.9210769512367205,0.06421662246583856,49.98773596224196
319,1.82500178026729e-294,50.0,0.06439105338966691,0.9972139552132575,0.8333922183284368,46.89032425933154
320,2.57508530272705e-81,50.000000056453956,0.00019383944235789135,0.9476739001114719,0.6653643588884184,49.990816070986035
321,1.7442121422928887e-63,50.0,0.001322958878037573,0.9967007747066555,0.1302203963474018,49.93411374123138
322,4.59374135397243e-66,50.0,2.045099231327135e-07,0.99586663391545,0.08425625130903248,49.9999898167706
323,1.5334626725058277e-15,50.0,6.654065458852577e-07,0.8809556241645626,0.7719549385881699,49.99997069032665
324,2.924607320772057e-301,50.0,0.00016972794016544522,0.95778549047087,0.2971627554554189,49.99187251271119
325,2.031914704349821e-59,50.0,0.0003201249039640248,0.9921472502312769,0.18994797073476366,49.98412196949247
326,5.387910886629792e-08,50.0,0.2120817704003018,0.9352220865036598,0.2534181229509448,41.00440288144444
327,2.0166581442844937e-18,50.0,0.00441054357868531,0.9643851175549124,0.1403309205026418,49.78777852862197
328,7.0189060173914e-27,50.000000001531795,0.0005555715059266592,0.9460455237143085,0.10332399790754129,49.97372710978413
329,8.409381144258722e-54,50.0,0.04939154506509704,0.9096770335930934,0.9946091670858277,47.803203268085056
330,5.209853541583833e-16,50.0,3.251367274740757e-08,0.9489725415268169,1.0247344603262778,49.99999845727089
331,8.311082282971966e-40,50.0,0.0001760565969869337,0.9736001849308566,0.5982531274594792,49.99143029771266
332,0.0014068785721597467,50.0,0.008583603464029001,0.9572290006809533,0.803655550059533,49.58945256131266
333,8.225007339393422e-12,50.018404131596455,1.4271153906514092e-05,0.9746466515057026,0.8763112936928994,50.017708413819136
334,2.9064754079828565e-211,50.0,0.11355011643434948,0.9015775992305727,0.05541745692245535,45.134583194227275
335,1.9720095859874466e-39,50.00000000000014,0.04227260426181743,0.9832571269355321,0.9025612297817303,47.9643566854398
336,2.0539829617857586e-84,50.000000000000036,0.3750563933297823,0.9860337331619314,0.5295610601231527,34.542993955003425
337,5.717759485968453e-60,50.0,0.002958935155852178,0.9933864822848579,0.4865442589696334,49.85324747607446
338,1.1425131754314152e-178,50.0,0.7056582041974899,0.93286962340145,0.14107430793831616,25.886870307335297
339,0.4098602109494816,50.0,0.0009585444756527342,0.991140626697886,0.6983277916921251,49.54265972827818
340,2.600099463964522e-54,50.00000000000012,0.18820879682785333,0.9876011748792344,0.7092635573514788,41.51885978099049
341,0.0009599213294207782,50.000000000002466,8.112216396613757e-08,0.9648419205105196,0.3434799832342141,49.999036165169976
342,1.0171210349814534e-96,50.0,0.001269388359863175,0.9907189346060412,0.062007771548154775,49.937159168645366
343,1.403378050204567e-169,50.0233691133504,0.3058420035359697,0.9769721166010906,0.10487319701694192,37.102752898113266
344,3.966932648658316e-129,50.02238346665137,4.731423121676121e-05,0.9650699363609202,0.7922601924339118,50.020099419629254
345,7.360762830110478e-09,50.0,0.0018895044948015892,0.981248380940089,0.7503281963154227,49.90738221792408
346,2.1960400551160035e-112,50.0,0.9422823882569878,0.9749897163480776,0.3751249979359502,19.95156062277179
347,4.52352927281912e-23,50.01497411577279,0.005651022139322309,0.9137602905944687,0.1710741151319794,49.75737845572702
348,7.027355459524955e-156,50.00000000000017,0.00017129604681193135,0.9060907071707686,0.7170153442356705,49.99224011441115
349,0.149841167114606,50.0,0.5673171669742859,0.9727921889483174,0.06279083301226067,28.643417818323904
350,9.52111198015968e-30,50.0,0.04623787378245284,0.9868194399089133,0.9980893382126217,47.76984452407937
351,1.3888031206193677e-53,50.00000000406326,0.007978337242820308,0.9900863607984097,0.08460359795466205,49.60659371130879
352,1.9918738249625335e-97,50.0,0.415212969560524,1.0004119730754881,0.9950955627224977,33.00433707360212
353,1.3176487055987787e-08,50.0,0.18730123916474126,0.9807492656521674,0.8376337461782447,41.60945613381054
354,2.862285027039869e-169,50.00000084272562,0.00039174156533206315,0.9580477933700208,0.5435316529103802,49.98123900624329
355,1.1629094703187962e-175,50.000007274030374,0.05251102073205423,0.9881174114814183,0.11136619745149952,47.47181170174894
356,5.1130151173770995e-77,50.12827593498021,0.0795399985023362,0.9843277924848023,0.49803292802131705,46.35326851564381
357,8.314463074750515e-234,50.00000790804102,0.12370368529147846,0.9340223809768424,0.06853183046825022,44.544164287726204
358,6.927418604722273e-91,50.0,5.208219396580447e-05,0.9686956439216966,0.6061139719492294,49.99747747391249
359,1.961945954289439e-49,50.0,0.5342494708809141,0.9361274093869685,1.0240451470257412,30.322725026689085
360,3.8862776527983675e-55,50.0,0.01925138506523122,0.9459595023378153,0.4350246319768859,49.09768940797839
361,1.987928514546436e-31,50.0,0.00017648484115266892,0.9479715666706853,0.4231710302055783,49.991635569147014
362,5.2177014206260696e-71,50.00671678386854,0.2784535061449272,0.99828617741594,0.48400734781186383,37.87082572391057
363,5.7027557663610525e-53,50.0,0.00016385886935028763,0.8691615303715815,0.16317283167343205,49.99287951577862
364,1.4533466978458506e-44,50.00000140249824,0.20761220215779833,0.9157101819273991,0.085883297145405,41.34330203275057
365,1.5598974262407551e-86,50.0,0.13888747805551618,0.9630977408987547,0.19690929985308525,43.73990262721963
366,4.731491262741999e-118,50.0,0.0007928874491085122,0.9280426862063966,0.7771692408036561,49.963221863043714
367,2.889855334932083e-126,50.00168919464043,0.05215386626145217,0.928474828564955,0.43610475360870765,47.63811788687791
368,8.126977100824726e-141,50.0,4.648637062128175e-06,0.999711142848562,0.4465075206359445,49.99976763582643
369,2.885310088590531e-17,50.0,0.03453438794086037,0.9713118315881853,0.7875232004170798,48.350634545948665
370,6.786349721879479e-41,50.0,0.05688167474579833,0.9914972626327602,0.7082049406490782,47.25814313743729
371,7.227522731265161e-82,50.0,0.5421290848384521,0.7426995202901914,0.18106741415926114,33.42766980132027
372,1.1743349038394364e-68,50.0,0.03503440410463924,0.9855854614901944,0.5269347609007653,48.30299688734174
373,6.229537005849782e-75,50.000000003790326,0.03567175551878588,0.9855846037243642,0.06512366141374203,48.27266567837161
374,8.045141111504857e-07,50.0,5.384382188035401e-06,0.9129861317951817,0.11407678912711681,49.99975340277673
375,1.1626585965102487e-53,50.04738280334163,0.0012505983249555804,0.9995087056977346,0.784664859646366,49.98486346216917
376,1.6501708803021805e-99,50.0042732803092,0.00011045809728224173,0.9086041297313179,0.17148508883875696,49.99925496909348
377,2.392105107783822e-66,50.0,0.011207501720245724,0.8253730675316675,0.060226633465629585,49.53961414894433
378,2.687538075062963e-22,50.0,0.029362182270377034,0.9493178450349905,0.12723645482187235,48.62554265273255
379,2.6545151337435874e-37,50.000028839007,0.006230999240083306,0.9559762852947361,0.24434306292213875,49.703079586843955
380,1.1472833320146286e-27,50.0,0.06050890174926333,0.940522838855902,0.05442569066587753,47.23395414166132
381,1.4658382050524553e-18,50.0,0.0015978185265985159,0.889471640022736,0.0993303770335574,49.92898975907059
382,3.745889361836115e-188,50.0,0.004759572163555631,0.9093281692050369,0.41961633441849466,49.78406696547641
383,1.487123007012286e-238,50.00000000004531,0.4462090520851163,0.9884095486226308,0.43189177921585237,32.16843581730974
384,5.8254410161532795e-195,50.39799392053709,0.048552956930578116,0.9191158228226615,0.4635666834939616,48.19838817580835
385,5.4342320419262855e-90,50.0,0.0012691795504991515,0.9998248076462221,0.3650484078942415,49.93659237928962
386,0.0,50.30252146451642,0.017363547789947104,0.9821251368485262,0.27755235831218394,49.45197653376837
387,1.1364948965191172e-154,50.0,0.08646648367604715,0.9954791789922582,0.3262226393263345,45.87624391167373
388,8.574093549811851e-51,50.0,0.021407065363273258,0.9933717222758073,0.3824923936738093,48.947966809152625
389,1.481373864206371e-71,50.0,0.051491047352734985,0.987217520741604,0.1902733478570513,47.5218754739596
390,1.614566433716958e-81,50.0,0.8472896345559398,0.9616316728702495,0.10677553431660888,22.13682379018477
391,4.6911714396988166e-73,50.0,0.01946301272697762,0.9749984176535528,0.7478398724495038,49.06012559308513
392,3.0846302862951545e-116,50.0,0.12560521438548264,0.9747979261093079,0.8135243643803571,44.2379626056828
393,2.303538768094761e-263,50.0,1.880594255944519e-07,0.9752880062273469,0.789440045837992,49.99999082939573
394,1.0179121044307968e-96,50.0,0.20894311762894557,0.9755176080191176,0.2069387044833293,40.780144767641694
395,4.6974249249493e-96,50.0,0.0016717668034208668,0.9887199992132952,0.5068543570724572,49.91742280148124
396,1.0419675468931278e-27,50.0,0.09722325735211115,0.993363169432325,0.6609543269318665,45.396953640312326
397,5.9232812291914223e-36,50.00001670194444,0.2911340434411725,0.9265688878123342,0.5034351496549687,38.17831150140158
398,4.486357063184964e-17,50.0,0.8494808727300841,0.9835971852330881,0.7822023755524773,21.68186095079617
399,4.0783234412944907e-91,50.0,0.0005727574391658037,0.9141081611632389,0.9192815819670357,49.97382873926448
400,3.3055960604689956e-154,50.015012698730196,0.6924449232454641,0.9839501097149528,0.43083013703421735,25.30474572324029
401,5.331821744669377e-42,50.00004724099266,0.003192495079693305,0.9893718809155485,0.5837238011660819,49.842367999834686
402,7.126487980870514e-81,50.0,0.12161886080673373,0.9415448876309499,0.5338301901485837,44.59016811160329
403,1.514923747861292e-155,50.0,0.32512305084292414,0.9950480034630237,0.17332037973946127,36.180126009368394
404,2.471507509611085e-45,50.000000138796274,0.030281752035529207,0.8518275532968113,0.4035164961209493,48.72675082129698
405,1.7052238993759718e-68,50.0,1.8759700835498563e-08,0.9522909411564748,0.7225736167860343,49.999999106765344
406,8.997504679623127e-220,50.25067710628024,0.0005935003992797746,0.9478755577190846,0.15411786456201212,50.22241580828223
407,4.909880024371283e-48,50.0,0.07609834723110064,0.9855831636969289,0.3022720716813082,46.38711634102493
408,7.056194926010902e-170,50.0,0.015290637042068025,0.9963893981931673,0.189023433864961,49.24400216685626
409,2.964981513838691e-20,50.0,6.132988870401716e-05,0.9107016573592565,0.8452044647891608,49.99720741642371
410,0.00164634785184079,50.000000015056166,0.09807366330503363,0.9888608706101245,0.16994353566653264,45.37700671649364
411,0.0022678652209240703,50.0,0.0718013837824717,0.9867402736651485,0.7148144568417263,46.57784503966081
412,2.1288628371492818e-30,50.0,0.0003651842640059844,0.9210483669785723,0.5739138830356555,49.98318520950539
413,2.3336085364459952e-102,50.0,0.00012593908845138103,0.9242114778588756,0.9524143781833018,49.99418062112509
414,9.289235759652891e-150,50.00000000732232,0.06993097289971098,0.9857678700403091,0.30803826340969204,46.66933446290162
415,2.9802806009901667e-43,50.0,0.10243987296065996,0.9900353887283687,0.09489635021015136,45.17771372125627
416,7.202900393436855e-19,50.0,0.11068925861935378,0.9693003658390978,0.7013294184988333,44.91320576570421
417,2.574479213244228e-59,50.0,0.49066511823563647,0.9370928339665252,0.8554042950352734,31.570534695587966
418,1.3275119036972635e-93,50.0,0.234857444620118,0.9633779285355483,0.9625708836067048,39.87567651796508
419,1.6469795304631762e-08,50.0,0.9486838132960087,0.9898066771375222,0.07136822970589968,19.550667551262624
420,1.361528884070336e-69,50.00121981280028,0.3796861471577471,0.9585959716986521,0.08564853953788984,34.74660224859159
421,1.9903782893161344e-202,50.0,6.218083240207319e-08,0.9955674605503935,0.16820510748917478,49.999996904739426
422,0.0,50.0,0.03429022090001606,0.9583917435536538,0.1567042130281841,48.38353359383581
423,8.863065246735934e-23,50.0,0.9325393973346351,0.9773669177612953,0.8848308367554467,20.097387851122754
424,6.364165094949092e-194,50.0,0.014069063060698796,0.988240348976379,0.33609322931818875,49.30962965386431
425,5.646533186957167e-73,50.0,0.05771686485526704,0.9915312594523816,0.38804261267342366,47.21893274888833
426,1.0435546815203199e-46,50.0,7.813834866874092e-05,0.9521329973590933,0.9093683135627638,49.996280233367166
427,6.263269609576405e-13,50.0,0.0010783300859743678,0.9909633580657145,0.3675225771657265,49.946599256558585
428,1.0169155806491323e-14,50.000010922003995,7.503451251025257e-05,0.9640538364940577,0.9534382213544045,49.9963941865452
429,1.8347077456417522e-16,50.0,0.0011738405534788689,0.9985792417949644,0.6248235500861964,49.94142569581601
430,1.5020427636669502e-26,50.0,0.006566018030287021,0.9800518686090746,0.06803557929973861,49.679281113892095
431,3.2444580747197593e-22,50.0,0.15708543146685625,0.9850076742698333,0.2985773765162895,42.83230681268171
432,0.0,50.0,0.03745247050118365,0.9697106475953116,0.7813594287716759,48.21667646672274
433,2.0721445201405205e-46,50.00000000000316,0.12808885705617803,0.9353367269419903,0.31072943706890377,44.35461638142897
434,0.7612736228103862,50.0,0.21482376416098362,0.9616928160096254,1.031728170429227,39.90619738403421
435,1.4195411006864215e-47,50.661616658902766,0.12068856792153924,0.840939600408489,1.0016764482781464,45.772192676152635
436,0.0,50.0,0.33443454990505406,0.8216884451937525,0.5959434779224573,37.986164453432394
437,8.464713407353523e-44,50.00000000221513,0.7223184491077208,0.9881806347971263,0.5368146112976887,24.489437494264717
438,1.067800304933493e-115,50.0,0.9608551310674946,0.9832927887197994,0.7952439098971426,19.437828381951608
439,3.630547659029466e-55,50.0,1.1015342551660921e-05,0.9965956028521954,0.050089600827015676,49.999451110915274
440,6.932517886409872e-23,50.000312176085046,0.007380917030877489,0.9607863883574806,0.8204154650357901,49.64699000152105
441,6.212580775132861e-164,50.0,0.052346872790013654,0.8554632621146605,0.3031186030167873,47.8103517027306
442,3.2929220998293973e-80,50.0,0.00655079801389092,0.9621104031227654,0.13775238442100154,49.68586143739718
443,2.388842753286348e-236,50.0,0.8997824328597794,0.9370846137192906,0.8626415732369352,21.517159474460943
444,3.5533192662219666e-18,50.0,3.579532678102699e-07,0.9859855538132897,0.3108172280340545,49.999982353165564
445,1.0265470920767557e-285,50.0,0.0007945480714855797,0.9899888781684932,0.18278223649016728,49.96068577649135
446,8.842190178805873e-193,50.00008641435225,0.32379984662707884,0.9608545579867404,0.8863114678409265,36.6311940994386
447,0.0,50.000000000000696,0.00018491535008294694,0.976213193766807,0.19630611845567486,49.990974974385544
448,4.642114901342403e-54,50.0,0.20232706197802394,0.9991490512667345,0.08034985457309947,40.848418812936664
449,7.630241802853347e-262,50.0,0.0020614313019565985,0.9494368863782727,0.21611877060995532,49.90223575740244
450,1.7045601912343272e-41,50.0,2.6232647080895884e-06,0.9822018038836207,0.373204691080005,49.999871171399555
451,6.588632588469333e-92,50.0,0.5130168430526849,0.9434363598341153,0.06358121612575011,30.815698832673444
452,1.4680622136539997e-52,50.00001133336827,0.0010471975940389195,0.9909174959383695,0.8379326154891195,49.94815391125051
453,6.03549514243828e-231,50.00000000363333,0.18321652965784282,0.9156567405774112,0.2191178891785745,42.277691326950766
454,1.173473822532557e-19,50.0000000001895,0.12238688415786185,1.0009838109844482,0.25887995702120764,44.234972785651614
455,0.0012886930031434467,50.0,0.23670888717171984,0.9302874679678198,0.27192858179747764,40.11633350686552
456,0.013469449094573113,50.0,0.0016368918864438477,0.9927444894193783,0.4242101074368326,49.90534576203461
457,5.08242057374859e-31,50.0,0.0002675048014639686,0.9463441106976107,0.07053862806697826,49.987344022335606
458,2.882400046603019e-178,50.00013596237893,0.12914858203741678,1.0007417904309692,0.4477367685579696,43.9380787433505
459,2.0697220160325428e-42,50.0,0.46512767017159984,0.8896186699896464,0.18305425135160652,33.05711245815343
460,2.2678899589478233e-10,50.0,0.04004633018191732,0.9566422685777607,0.43795256416557665,48.120726721595695
461,1.558585598535378e-13,50.0,0.0011292733665756035,0.9336148572284481,0.11399521618896101,49.947312459640244
462,4.109692185025758e-105,50.0,0.7346236038941469,0.9505661358038011,0.9508447103429991,24.87130389836779
463,6.03497871696856e-142,50.0,3.929844240261879e-05,0.8711682393620819,0.8358748270908973,49.99828825155762
464,7.4085827057750774e-06,50.00000000000041,0.04178465621208695,0.8070612472867993,0.19732071761254183,48.34196748476747
465,1.194162411922564e-140,50.0,0.37009817656537186,0.9942278826384742,0.404002875475983,34.607176677253925
466,1.625132212506984e-48,50.0,0.6349124906547596,0.991548093453959,0.059817587846004425,26.641675445937
467,1.0762768040384712e-19,50.0,0.09898499752331513,0.9155667665871061,0.19620234970831268,45.66789941593026
468,1.0193161114441628e-124,50.0,0.07840443489848054,0.9995476422259094,0.236301415144948,46.231160359139004
469,1.4496749041645131e-159,50.0213958909102,3.1375667853811017e-10,0.9537476849951126,0.29074493802233714,50.02139587594156
470,1.886976105314638e-58,50.0,0.1545605770713823,0.9656124205367029,0.05948714323310077,43.06787641781012
471,1.4791427711912441e-46,50.0,0.034892251344745676,0.9605175212132581,0.39474627728704065,48.35203870901231
472,6.586498045502536e-203,50.00000000150156,0.004869312564261082,0.9824470726744845,0.7773429540616993,49.76137912510252
473,0.0,50.000000010773206,0.9185498523791878,0.9844303806493246,0.8975783918451278,20.242303046341014
474,6.94758717140694e-07,50.0,0.17407303237331165,0.9546450185334296,0.15740516338139374,42.344774955182366
475,7.614787071109306e-08,50.0,0.651670742802321,0.9963894433028702,0.4070744945370052,26.12010054827276
476,1.2379292579870311e-18,50.023244160449735,0.06821583358844377,0.9934254617079784,0.1365832064371471,46.74561406929328
477,9.49990609966675e-30,50.0,0.06788627448775288,0.9484497740661598,0.8191096261792604,46.88211613873061
478,6.797862714525913e-10,50.0,0.00018127840333346588,0.966843394313792,0.6970149049624051,49.9912373759059
479,2.5426843869272862e-132,50.0,7.190191391167397e-05,0.9075406467943414,0.9041159047719409,49.99673741097664
480,4.468284965171871e-29,50.0,0.010348837978646126,0.9942980932699579,0.1316177919035448,49.48814646567873
481,5.478167910136583e-27,50.0,0.0003162134536093082,0.8829229650079395,0.8160958416370336,49.98604234252284
482,1.2725364553811573e-62,50.0,0.030796938798742655,0.9417193387700694,0.5639011448611317,48.570722543807086
483,2.2124209262442624e-05,50.0,0.27301293481166394,0.9641366942270688,0.1795114931827001,38.42854878292767
484,4.5357267606036414e-85,50.0000000032519,0.0035141245154205196,0.9854630498431406,0.1537304342443498,49.82714748045084
485,0.07096696457912058,50.0,5.8853745151983635e-05,0.9290307829225634,0.9063464880348697,49.92629926311189
486,1.9249527916137817e-73,50.00000052228612,0.03305066244990831,0.9949829781410521,0.4580489474441344,48.38249957556717
487,4.805283995393119e-34,50.0,0.0005227204502924301,0.9839221916490484,0.2625155685958186,49.974290799342995
488,3.392525514020381e-05,50.0,0.9194174805244931,0.996934161537784,0.8811457933868688,19.99380775954644
489,0.0,50.0020119640143,0.3820370055038827,0.8208494438859092,0.41844553995889333,36.54222277524309
490,2.0323341057718204e-97,50.0,0.007615371528786122,0.8418068791703519,0.35989557354014223,49.680491618948054
491,5.491729048396723e-52,50.00000003098199,0.42107523927200974,0.988533943885216,0.16091351669687726,32.97586199407048
492,2.8435591567922695e-89,50.0,0.03746686922301433,0.9352965120283111,0.5424360333607019,48.27821256737523
493,3.281909434539279e-186,50.0,0.0002296092134147319,0.943230408611284,0.18947802207621267,49.98917245291753
494,2.282853322276445e-186,50.0,0.0003317703432094457,0.9686689683206133,0.6991711349217364,49.9839337999771
495,7.539829742639933e-184,50.000006035980164,0.1358903028831478,0.9568836596209495,0.7649581229702662,43.90340658501164
496,1.1786248336372864e-137,50.00000000004132,0.06790415082717102,0.8368652311225127,0.6065117824493508,47.2378927284071
497,9.522253355631856e-65,50.000053065558696,0.0008842309992224225,0.9864879457200815,1.0468335398563906,49.956457874613285
498,0.0,50.00056201856011,0.018063009546918658,0.9718234131985474,0.3534971459894082,49.130508201633496
499,2.0873699567183196e-225,50.000000000022574,0.047056828649391265,0.9898891587942223,0.9182505962546451,47.724360073582474
500,2.7819857211656727e-100,50.0,0.7308974964227152,0.9510004213413922,0.3552407431600072,24.951630689859673
501,1.6406225137432005e-72,50.028056658210694,0.47670392688975277,0.93542641931687,0.3085440306410156,32.02966593493348
502,1.2241647034187652e-196,50.0,0.2856157108191928,0.8664102751679779,0.17612434618335004,39.03905747959265
503,9.634181231060778e-160,50.33919807644592,0.5385800468755315,0.9728044299042763,0.05990404483256324,29.810211541025666
504,5.24880497809211e-119,50.0,0.0725183792317284,0.8691470182867455,0.5468741005804242,46.94580598860117
505,3.87777722221005e-122,50.0,0.10211090630669405,0.9018007776392887,0.18515597686375024,45.60144071804997
506,8.76921075835605e-48,50.0,0.001731787003721143,0.9825109114623519,0.08155628298505514,49.91499735511767
507,1.3629332743209548e-69,50.0,7.985026585181717e-05,0.9925462165403256,0.2082615522773122,49.99603740306699
508,5.218502628583259e-196,50.0,0.1814735783196037,0.9988021568138509,0.6335540816254808,41.7110801273422
509,7.141705272182678e-27,50.0,0.008052425971470493,0.9630840869217993,0.3617226852194811,49.613741518968155
510,8.70004315377534e-99,50.0,0.02125985448372467,0.9970192289682658,0.6252099300706144,48.95132914399656
511,2.8922497951280193e-24,50.0,0.7814934556165161,0.9920185364266435,0.6228565461661969,23.02929293292093
512,4.7789156126500046e-21,50.00000147910516,0.0002244155715561535,0.9238688371934152,0.4167416757721351,49.98963602571613
513,9.290774120008745e-15,50.0,0.14390790883351745,0.8991825228466666,0.7709498725282029,43.931145310355014
514,9.363576570279985e-142,50.0,1.7848868975352042e-05,0.9780022208406913,0.5812159227657894,49.99912719594309
515,9.014664529077109e-23,50.00000000197401,0.02916446323927827,0.9606442974252226,0.8729678795925319,48.61860760543844
516,3.394135309023799e-30,50.0,0.5968989490992747,0.938326367544238,0.608026636146181,28.55799645083332
517,2.427454846759579e-64,50.0,0.5940888784629076,1.0008246958562508,0.8647765072826828,27.589746065560167
518,7.951811152760024e-22,50.0,3.539220060777561e-07,0.9871241412486562,0.7689172380299183,49.999982531755236
